Data Source	World Development Indicators																																																												
																																																													
Last Updated Date	3/23/17																																																												
																																																													
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	avg	2015	2016
United Kingdom	GBR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												5.032050133	5.159379959	5.448609829	5.390999794	6.268780231	6.424220085	6.063350201			5.070119858	5.2884202	5.188700199	5.061500072	4.899059772	4.594089985	4.380839825	4.371809959	4.26831007	4.125110149	4.055520058	4.122479916	4.334489822		4.850830078	4.839260101	4.76335001		4.540009975	4.290979862	4.332459927	4.392149925	4.953889847	5.102660179	5.007060051	5.195000172	5.232069969	5.153480053	5.109419823	5.309169769	5.940599918	5.762050152		5.68625021		5.377233346		
Georgia	GEO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																			6.915659904				2.108880043	2.15512991	2.181070089	2.137500048	2.235009909	2.065599918	2.914200068	2.484309912	3.003639936	2.696870089	2.919559956	3.222379923		2.696219921	1.983309984			2.740061224		
Ghana	GHA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.224440098	4.621399879		3.802710056	4.876540184	5.828829765	6.09528017		2.311350107	2.707770109	1.808120012	1.904539943				3.354480028	3.306699991	3.187419891											4.110370159		5.354440212			7.535580158	7.42208004	5.259940147	5.519869804	5.757959843	5.317440033	5.540599823	8.14097023	7.919139862	6.030320168		6.444390011		
Gibraltar	GIB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Guinea	GIN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																2.016390085	2.00632	2.088439941						2.361419916	2.593400002	2.081909895	2.593869925	2.371020079	2.209990025	1.849050045			2.438369989	3.216089964	3.691859961	3.062839985	2.471390009	3.540879965		2.810058743		
"Gambia, The"	GMB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																										4.295149803	3.484730005			2.974090099	2.825839996	3.780610085	1.169839978			2.553560019	2.566279888			1.565129995	1.465870023	1.158100009	1.44291997	1.363379955	1.034500003	1.139179945	1.209489942	1.308509946	3.527420044	3.072350025	4.153379917	3.89921999	4.089749813	2.76770997		2.620150959		
Guinea-Bissau	GNB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								5.246150017											1.86424005	1.84897995	2.064640045	2.355870008		2.033432513		
Equatorial Guinea	GNQ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							2.187969923																	#DIV/0!		
Greece	GRC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											1.540779948	1.297690034		1.108520031	1.331210017	1.45547998	1.44291997	1.48822999	1.679520011			1.686579943	1.680639982	1.682479978	1.803380013		1.826629996	1.827469945	1.862079978	2.008059978	2.038569927	1.92723							2.892549992	3.027729988	3.221260071	3.364579916	3.424299955	3.429339886	3.667190075	3.963959932										3.815575004		
Grenada	GRD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																												3.926739931												#DIV/0!		
Greenland	GRL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Guatemala	GTM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											1.858719945	2.025540113					1.62729001																	1.665750027	1.43998003	1.604799986	1.563699961										2.984009981	3.03873992	3.184550047		2.803070068	2.920140028	2.957859993	2.842259884		2.96151856		
Guam	GUM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Guyana	GUY	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											4.328979969							7.088729858		9.377869606				8.253470421	7.227479935										3.724450111	3.609339952				8.561059952	8.484149933	8.588890076	8.408049583	6.96653986	5.526219845	8.139730453	5.089270115	3.752279997		3.361040115	3.66099	3.591239929	3.19404006			4.539351314		
High income	HIC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS															4.573080063	5.029489994	4.932919979		4.977250099	4.793360233	4.921619892	4.990029812	5.15418005				4.833879948		4.606289864			4.817440033	4.710989952	5.112759829	4.862465143	4.839260101	4.843719959		4.598649979	4.745224953	4.830875158	5.112555027	5.22110486	5.105585098	5.114640236	5.070740223	4.944770098	4.715779781	5.040764809	5.279374838	5.402890205	5.110170126	4.790944815			5.05223057		
"Hong Kong SAR, China"	HKG	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												2.368149996	2.295609951	2.183370113	2.360290051	2.449199915	2.4333601	2.21923995	2.322550058		2.192140102	2.271729946	1.669829965	2.57859993	2.581690073	2.558969975					2.466089964		2.828200102				2.728310108					3.903700113	4.015550137	4.285309792	4.558949947	4.134630203	3.842780113	3.454550028	3.260620117	4.392119884	3.510020018	3.418230057	3.509609938	3.760319948	3.571959972	3.764890021		
Honduras	HND	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																			3.240999937	3.168819904	2.994469881														3.398360014	3.578749895																		5.874939919		5.874939919		
Heavily indebted poor countries (HIPC)	HPC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.189659953	2.956475019	3.272500038	3.063659906		3.297105074	3.518839955	3.418669939		3.607584953	4.043660164	4.254879951	4.087910175	4.089749813	4.451844931		3.863360551		
Croatia	HRV	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																											3.810859919	3.867539883	3.820869923			3.971110106	4.270130157	4.389249802	4.252170086	4.157949924				4.14358		
Haiti	HTI	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																1.073989987																								#DIV/0!		
Hungary	HUN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																5.91242981	6.113729954	5.952849865	5.867670059	4.87473011	4.354340076		4.416940212	4.570799828	4.873390198	4.939610004	5.186319828	5.811830044	5.35228014	5.352240086	5.335020065	5.175819874	5.006559849	4.99571991	4.799429893	4.628779888				5.080731213		
IBRD only	IBD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				3.502779961	3.512520075			4.212170124	3.840540051	3.708679914	3.777604938	3.859569907	3.668514967	3.771929979	3.818120003	3.668789983	4.057650089	4.452989817	4.128469944	4.314549923	4.165699959			4.005190518		
IDA & IBRD total	IBT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.866544962	3.407089949	3.586050034	3.509899974	3.678550005	3.498245001	3.630789995	3.66373992	3.652970076	3.816879988	4.294109821	4.181200027	4.182564974	4.154669762			3.897241063		
IDA total	IDA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.227869987	2.988375068	3.46765995	3.180574894		3.297105074				3.788830042		4.356379986		4.071635008	4.087480068		3.920286036		
IDA blend	IDB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																		5.144839764	5.432945013	4.609020233	6.303110123			5.372478783		
Indonesia	IDN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													2.642250061																	0.827369988					0.998549998	1.004349947	1.078549981	1.072080016				2.460030079	2.645689964	3.217999935	2.748460054	2.872819901		3.044260025	2.901900053	3.525130033	2.81227994	3.189440012	3.407480001	3.366580009	3.296430111	3.116478014		
IDA only	IDX	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.151449919	2.975150108	3.381165028	3.059520006		3.264300108	3.63124001	3.554319978		3.722460032		4.153379917		4.053520203	4.246309996		3.803647178		
Isle of Man	IMN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
India	IND	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																						2.827909946	3.510989904	4.339290142	4.250259876			3.551130056	3.294759989	3.13380003	3.090729952			3.210760117	3.319590092	3.723210096	3.825599909			3.371207169		
Not classified	INX	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Ireland	IRL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.490890026	4.621530056	4.613160133	4.690740108		4.300759792	5.090400219	5.072679996	5.293399811	5.327529907	5.737760067	5.394929886	5.451990128	5.286980152	5.253610134	5.306509972	5.534329891	5.021160126	4.717730045	4.605169773	4.787449837	5.010640144	5.120669842	5.193900108	4.876490116	4.759870052		4.293469906	4.140979767	4.137420177	4.094069958	4.106450081	4.19907999	4.485370159	4.527719975	4.547249794	4.715779781	5.450600147	6.159289837	6.09528017	5.753419876	5.77466011			5.278818872		
"Iran, Islamic Rep."	IRN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												2.871910095	2.877429962	3.018670082	2.825160027	3.091200113		5.793230057				7.473629951	6.00605011	4.332650185	4.037690163	3.668370008	3.768840075	4.355889797	3.858609915	4.229269981	3.988859892	4.026730061	3.934079885	4.66561985		4.368400097	3.755480051			4.22040987	4.030640125	4.071680069	4.484879971	4.363230228	4.296629906	4.196640015	4.418900013	4.732820034	4.057650089	3.988980055	3.871119976	3.658620119	3.224590063	3.150490046	2.954869986	3.868300936		
Iraq	IRQ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																		3.857049942			2.423789978									3.551500082																										#DIV/0!		
Iceland	ISL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																															4.210499763			5.083469868	4.70182991	4.726580143	5.148880005		6.812190056	6.472829819	6.504169941	6.795609951	7.423679829	7.329939842	7.224339962	7.383860111	7.374239922	7.061279774	7.254370213	7.357130051	7.214029789	7.047520161				7.239596248		
Israel	ISR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														6.279809952	6.938710213	7.051569939	7.005330086	7.171390057	7.990270138	8.081700325	8.64013958	7.830699921	7.328360081	7.953969955	7.930890083	8.977970123	6.987380028	6.340660095	5.146689892	6.385789871	6.096509933	6.205920219	6.414080143	6.864230156	7.444469929				6.660439968	6.417860031	6.115550041	6.377140045	6.468039989	6.360370159	5.946990013	5.747320175	5.742720127	5.48363018	5.518710136	5.478690147	5.527609825	5.560639858		5.859940052		5.651805613		
Italy	ITA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											3.376709938	2.907299995			3.846430063	3.722539902	3.931060076		3.791490078	4.175990105				4.501279831	4.788630009	4.703609943	4.668600082		4.606289864					4.747829914	4.446360111	4.331359863	4.457900047		4.461780071	4.521550179	4.297150135	4.66700983	4.445240021	4.552840233	4.395180225	4.247469902	4.535669804	4.11661005	4.400770187	4.534060001	4.349199772	4.140530109				4.339936256		
Jamaica	JAM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														3.631439924	4.248970032	5.228789806	5.858329773	6.026519775								5.391900063	4.603980064		3.940860033	5.183979988	4.779160023	4.383069992	3.336659908	3.214030027	4.520249844	3.742130041	4.161079884	4.960979939			5.015100002	5.414760113	5.428520203	4.256849766	3.912549973	4.616419792		5.49022007	6.191319942	6.19851017	6.37130022	6.267680168	6.119470119	6.259880066	6.026060104	5.745341063		
Jordan	JOR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											3.63003993	3.297689915	2.387429953	2.486939907	3.557689905	3.763479948	3.533930063	3.679899931	3.681169987	5.081729889		5.167319775	5.089159966	4.927959919	5.936950207		3.284379959	3.296570063	4.047570229	5.643869877							7.475989819	6.366079807		4.945139885																#DIV/0!		
Japan	JPN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.718189955	4.079209805	4.111400127	4.108409882	4.748020172	4.932919979	4.922190189	4.977250099	5.143050194	5.154510021	5.150119781	5.119659901	4.900629997				5.67261982	5.662399769	5.467339993				3.478889942	3.667939901	3.506239891			3.426229954	3.536730051	3.618880033	3.571290016	3.585059881	3.642570019	3.598589897	3.483910084	3.462739944	3.463680029	3.440239906		3.781349897	3.778270006	3.849699974	3.818500042	3.762949944	3.643992972		
Kazakhstan	KAZ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				4.034450054	3.923710108	4.373429775		3.892560005	3.256629944		3.029700041		2.25590992	2.263530016	2.626790047	2.831389904	2.58946991	3.06072998						2.604636629		
Kenya	KEN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.929820061	4.476339817	4.650519848	5.065509796	5.60612011	5.744100094	5.136320114			5.387879848	5.923729897	5.678120136	5.438300133	4.580959797	5.199769974	6.013790131		6.600550175	6.035719872		6.570670128	6.075900078	6.029150009	5.924019814					5.323249817	5.186729908	5.206210136	6.171999931	6.494289875	6.79693985	7.335649967	7.049819946				5.508220196					6.67265749		
Kyrgyz Republic	KGZ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																			5.588190079	6.156429768	4.902609825		4.919630051	4.08521986	3.508369923	3.854190111	4.445469856	4.475409985	4.622429848	4.873849869	5.549870014	6.46697998	5.913179874	6.232679844	5.818840027	6.79061985	7.384230137	6.780200005		6.043287945		
Cambodia	KHM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							1.259070039		1.666810036	1.724030018	1.711210012		1.719820023			1.599300027			2.603879929		1.56269002	2.021120071		1.901362014		
Kiribati	KIR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											4.793129921	4.266429901			3.135109901																									10.63020039	11.14303017	11.98812008														#DIV/0!		
St. Kitts and Nevis	KNA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																										5.642920017		3.606980085		2.953720093		2.678060055	3.068229914			3.500319958			4.221960068	3.464190006	4.758550167	4.404029846	3.922559977	3.843770027	4.016910076	3.859910011	4.112500191	4.225299835								4.053655028		
"Korea, Rep."	KOR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											3.26718998	3.554430008	3.077610016	2.55821991		1.996389985	2.627010107	2.317369938		2.898269892	3.33611989	2.772880077	6.075339794	4.183640003	3.906239986	3.892920017	3.546780109	3.306329966	2.710469961	3.039959908	3.023910046	3.471659899	3.571939945	3.703609943	3.050640106	2.973500013			3.429409981	3.446870089		3.897429943	3.792619944	4.132410049	4.115290165	3.901370049	3.967420101	3.952280045	4.463960171	4.669819832			4.618229866			4.241195747		
Kuwait	KWT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.287339926	2.815749884	3.303689957	3.521600008	2.135540009	3.115080118	3.368669987	4.081850052	3.428560019	2.791019917	2.719140053	3.03350997	5.090270042	5.148880005	5.007619858	5.400839806						14.19882965				5.859539986	5.582509995				6.585999966	6.550499916		5.535150051	4.738249779	3.760010004									4.677803278		
Latin America & Caribbean (excluding high income)	LAC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				3.660439968			3.926450014	4.44080019	4.134109974	4.387850046	4.142735004	4.256849766	3.942544937		3.893320084	3.896339893	4.59800005	5.471539974	4.716264963	4.966440201	5.03104496			4.564436883		
Lao PDR	LAO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																	2.334569931				2.429749966	2.130199909			1.503690004	1.990280032	2.825220108		2.413000107	2.414089918	2.958790064	3.078419924	2.27854991		2.773869991				4.190440178	2.872451442		
Lebanon	LBN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																		1.756420016	1.93125999	2.224630117	2.084670067					2.841480017	2.552710056		2.666739941	2.67227006	2.80862999	2.609869957	2.035000086	1.77876997	1.63172996	1.646260023	2.189399958	2.572679996		2.261134994		
Liberia	LBR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																			6.994840145		6.259059906																												3.161420107				2.757560015			2.959490061		
Libya	LBY	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								2.264169931																#DIV/0!		
St. Lucia	LCA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																							7.071889877				6.256559849								9.007889748				7.377810001	7.254849911		6.862110138		4.308119774	4.115099907	5.084690094	5.54279995		5.105420113	3.692339897	4.112999916	4.269589901	4.001060009	4.725399971	4.841660023	4.549105978		
Latin America & Caribbean	LCN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																			3.541159987	3.558549881			3.481179953	3.840529919	3.822054982	4.298900127	4.009469986	3.900424957	3.85086		3.669059992	3.761829972	4.33781004	5.349134922	4.606369972	4.45980978				4.290696383		
Least developed countries: UN classification	LDC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.131069899	2.888689995	3.241340041	3.030155063		3.148969889	3.385764956	3.282520056		3.607584953		3.896750093	3.993565083	4.053520203	4.030675054		3.674918786		
Low income	LIC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.151449919	2.975150108	3.272500038			3.38617003	3.630789995			3.722460032	4.079705	4.046169996	3.993565083	4.089749813	4.246309996		3.899364993		
Liechtenstein	LIE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																												2.46013999	2.433330059		2.053809881	1.921190023	2.048369884			2.556040049				2.202547979		
Sri Lanka	LKA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														3.316400051		2.74454999				2.567430019	2.704169989	2.442209959	2.558500051	2.39060998	2.165260077	2.576139927	2.805419922	2.644330025	2.826359987	2.755160093	2.410929918	2.915580034			3.108530045	2.957600117	3.343600035		3.05140996											2.055900097	1.717740059	1.808609962	1.496170044	1.621070027		1.739898038		
Lower middle income	LMC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								4.094329834	3.388014913	3.854190111	3.208319902	3.759559989	3.312335014	3.322975039	3.702630043	3.366250038	4.10490489	4.614224911	4.249930143					3.810464297		
Low & middle income	LMY	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.916154981	3.508369923	3.684484959	3.445389986	3.678550005	3.508039951	3.631690025	3.669059992	3.652970076	3.816879988	4.294109821	4.153379917	4.147545099	4.089749813			3.884824965		
Lesotho	LSO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.641550064	4.526509762	4.866559982	4.234240055									10.77013969	6.993690014	7.794410229			7.869679928	6.789050102				9.892210007	8.135160446	10.05103016		13.17702961		14.16259956	11.49199963	10.77398968	11.80636024	15.61544037	13.27157021	14.79096031	13.85772038		12.98200989							13.7255652		
Late-demographic dividend	LTE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				3.764709949	3.880145073		4.112339973	4.140979767	3.853990078	3.898090005	4.057960033	4.208144903	4.079349995	3.93859005	3.866260052	4.372539997	4.706639767	4.751880169	4.896300077	4.551000118	4.537680149			4.411137819		
Lithuania	LTU	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				4.764920235	4.843719959	5.449550152	6.116010189			5.840380192	5.79253006	5.108510017	5.169159889	4.873189926	4.820549965	4.590549946	4.83453989	5.577410221	5.299029827	5.122270107	4.768789768			5.006165504		
Luxembourg	LUX	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											2.207420111	2.739939928	2.630199909	2.69885993		3.284990072	3.468810081	3.544830084	4.164299965	4.225170135	4.36838007	4.498889923	5.062799931	3.185760021			3.63696003	3.918319941	3.852390051	3.7161901						3.511490107	3.358649969					3.593019962														#DIV/0!		
Latvia	LVA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																					5.265120029	5.517159939	5.802820206	5.542059898	5.290279865	5.456809998	5.613800049	5.073150158	4.85972023		4.719490051	4.664400101	5.413589954	5.578909874	5.085639954	4.951240063	4.643750191	4.914500237		4.981248962		
"Macao SAR, China"	MAC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							3.681090117	3.692310095	3.679620028	2.858649969	2.99048996	2.892450094	2.317300081	2.348870039	2.239860058	2.087049961	2.22777009	2.565860033	2.607599974	2.690690041	3.340450048	2.059390068		2.448484039		
St. Martin (French part)	MAF	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Morocco	MAR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														4.671689987	4.275489807	5.212709904	6.027120113	6.084249973	6.20182991	6.315480232	5.262129784	5.915299892	6.337860107	6.414840221	5.429540157	5.350969791	5.467000008	5.439089775	4.776899815	4.953619957	4.720160007	4.479519844		5.068069935		4.969910145			5.343619823	5.385680199									5.342150211	5.260640144						5.301395178		
Monaco	MCO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																													0.881030023	0.957520008			0.913600028			1.06456995	1.082239985	1.212419987	1.208829999	1.195279956	1.255360007				1.243860006					1.328770041	1.320219994	1.591420054	1.780040026	1.334400058	1.021950006	1.374380027		
Moldova	MDA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																					9.89659977			4.662549973	4.486420155	4.84691	5.497910023	5.424900055	6.771090031	7.162730217	7.498929977	8.293430328	8.237330437	9.509759903	9.112110138	8.559700012	8.348959923		7.484079838	8.09781208		
Madagascar	MDG	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													3.217370033	2.711149931	2.673759937	2.516680002	3.25500989	5.053949833		3.97033	4.320250034	3.812779903	3.150619984	2.65447998	2.929330111	2.756180048								2.140180111				1.849640012	1.870650053	2.767549992	2.911350012	3.250329971	2.716209888	3.039489985	3.264300108	3.848180056	3.282520056	3.369879961	2.910409927	3.177510023		2.781120062	2.732170105	2.079999924		3.04956558		
Maldives	MDV	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																											5.70389986	5.368549824	4.756939888	5.211979866	4.961820126	4.72755003	4.795090199	7.004099846		5.994820118	5.197850227			5.331268787		
Middle East & North Africa	MEA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																3.934509993		5.124424934			4.905344963	5.27562499	5.304150105	5.549990177	5.727200031		5.467000008			4.410429955				4.866844893			4.671569824					6.20182991			5.371479988		4.418900013		4.448809862							4.746396621		
Mexico	MEX	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																														2.265880108	2.31208992	2.53737998	3.001290083		3.650510073	3.867429972			3.529469967	3.662100077	4.134109974	4.428319931	4.638470173	5.186739922	4.800179958	4.907949924	4.749129772	4.733540058	4.85819006	5.22672987	5.197909832	5.154250145				4.953484952		
Marshall Islands	MHL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								14.53903961			8.669870377	12.23999977												#DIV/0!		
Middle income	MIC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								4.110370159	3.821164966	3.848610044	3.791684985	3.967989922	3.547859907	3.855260015	3.879790068	3.652970076	4.101749897	4.747429848	4.49311018					4.03973857		
"Macedonia, FYR"	MKD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																	4.979109764	4.870729923	4.760970116	4.492690086	4.526229858						3.300149918													#DIV/0!		
Mali	MLI	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																			3.559590101		3.416970015	3.552560091	3.294589996				2.687609911												2.649590015	2.612230062	3.305809975	3.052839994	3.532599926	4.240089893	4.217239857	4.009270191			3.816879988	4.398379803	3.85454011	4.575960159	4.186759949	3.973870039	4.347869873	4.153418885		
Malta	MLT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												6.15196991	5.549990177	5.26970005	4.493100166	4.422210217	3.831890106	3.897609949	3.348829985	3.153640032		2.865329981	2.854079962	3.314690113	3.078720093	3.248339891	3.105720043	3.16531992	3.338239908	3.58874011	3.831419945	3.920300007	4.314099789						4.405610085				4.311270237		4.79185009			6.312930107	5.846199989	5.443769932	6.911280155	7.963749886	6.759659767			6.289919989		
Myanmar	MMR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													2.865099907	3.27380991		1.987390041	1.726189971	1.637820005	1.643659949																	1.202479959																				#DIV/0!		
Middle East & North Africa (excluding high income)	MNA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																		5.124424934			4.905344963		5.600885153							4.410429955							4.213524938												4.448809862							4.448809862		
Montenegro	MNE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Mongolia	MNG	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																						3.948970079	5.493020058	5.145669937	5.55038023		7.210780144		4.325729847			4.690130234		5.144839764	4.645100117	4.609020233				4.682964039		
Northern Mariana Islands	MNP	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Mozambique	MOZ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							2.051939964	3.131069899					3.715919971	4.430119991	4.274280071						6.075520039	6.480090141		4.995186043		
Mauritania	MRT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																						2.343729973		2.432889938		2.839489937	3.055380106	3.103480101	2.516870022		2.524569988		3.552249908		3.604279995	3.077909946	2.996999979	3.275449991		3.078332833		
Mauritius	MUS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																		4.422319889	5.542679787			5.032839775	4.584519863	4.435100079	4.069719791	3.946510077	3.469000101	3.044569969	3.118350029	3.500960112	3.157079935	3.509890079								3.939749956	3.815239906	3.169759989	3.112920046	4.484379768	4.471990108	4.201550007	3.818120003	3.32607007	3.203840017	3.157710075	3.655780077	3.410840034	3.4848001	3.67572999	4.984340191	3.762797334		
Malawi	MWI	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.404789925	3.383399963	3.33149004	3.087090015	2.703789949	2.422310114										3.19866991	3.525079966	3.171439886	3.176350117	3.270539999					4.008850098	5.381259918			4.994909763	5.247970104	4.508979797		4.21762991							4.356379986	5.35337019		7.69990015	6.877920151	6.071892619		
Malaysia	MYS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.278749943								4.995999813	5.623079777	6.57638979	6.908349991		5.564280033	6.001070023	7.112939835	6.326000214					5.111390114	4.654660225	4.705289841	4.342569828	4.913849831	4.620379925		5.686749935	5.971610069	7.484469891	7.657949924	7.502880096	5.9238801		4.485770226	4.372539997	3.958529949	5.974180222	4.966440201	5.76293993		6.093920231		5.192275107		
North America	NAC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												7.721950054	7.627029896	7.048230171	6.699830055	6.45277977	6.731239796	6.743800163	7.10848999	6.724989891	6.494559765	6.440420151	6.529079914	6.881609917	6.648499966	6.238939762	5.33039999	6.354489803	5.443305016	5.455260038	5.411730051	5.902819872	6.793980122	7.733500004	5.790640116	5.644745111			5.171415091	5.201319933	5.456170082	5.223234892	5.220999956	5.56551981	5.309219837	4.939164877	5.388820171	5.021924973	4.982209921	5.061359882	5.395590067	5.248169899				5.168307453		
